IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Value,FactValueTranslationID,Language,DateModified,Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),"Suicide rate (deaths per 100,000 individuals)","Depressive disorder rates (number suffering per 100,000)"
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Bhutan,BTN,2016.0,2.839075,4.097467,737000.0,,,,,5.784971,3320.457427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Bhutan,BTN,2016.0,0.267347,0.595546,0.17001,3.799415,0.533551,3.429823,2.366019,5.784971,3320.457427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Bhutan,BTN,2016.0,2.839075,4.097467,737000.0,,,,,5.784971,3320.457427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Bhutan,BTN,2016.0,0.267347,0.595546,0.17001,3.799415,0.533551,3.429823,2.366019,5.784971,3320.457427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Bhutan,BTN,2016.0,2.839075,4.097467,737000.0,,,,,5.784971,3320.457427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Bosnia and Herzegovina,BIH,2016.0,0.200519,0.71792,0.171314,3.402155,0.433312,2.319066,2.835715,6.93326,2207.516657
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,True,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Bosnia and Herzegovina,BIH,2016.0,1.811178,2.780161,3386000.0,,,,,6.93326,2207.516657
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Bosnia and Herzegovina,BIH,2016.0,0.200519,0.71792,0.171314,3.402155,0.433312,2.319066,2.835715,6.93326,2207.516657
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,True,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Bosnia and Herzegovina,BIH,2016.0,1.811178,2.780161,3386000.0,,,,,6.93326,2207.516657
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Bosnia and Herzegovina,BIH,2016.0,0.200519,0.71792,0.171314,3.402155,0.433312,2.319066,2.835715,6.93326,2207.516657
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,True,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Bosnia and Herzegovina,BIH,2016.0,1.811178,2.780161,3386000.0,,,,,6.93326,2207.516657
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BWA,Botswana,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Botswana,BWA,2016.0,0.181458,0.638615,0.225158,3.50455,0.750841,3.977128,1.618811,10.120453,3836.9492
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BWA,Botswana,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Botswana,BWA,2016.0,3.498792,4.391753,2160000.0,,,,,10.120453,3836.9492
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BWA,Botswana,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Botswana,BWA,2016.0,0.181458,0.638615,0.225158,3.50455,0.750841,3.977128,1.618811,10.120453,3836.9492
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BWA,Botswana,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Botswana,BWA,2016.0,3.498792,4.391753,2160000.0,,,,,10.120453,3836.9492
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BWA,Botswana,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Botswana,BWA,2016.0,0.181458,0.638615,0.225158,3.50455,0.750841,3.977128,1.618811,10.120453,3836.9492
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BWA,Botswana,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Botswana,BWA,2016.0,3.498792,4.391753,2160000.0,,,,,10.120453,3836.9492
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,BRA,Brazil,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Brazil,BRA,2016.0,0.205391,1.106988,0.275301,6.139401,1.05831,3.304643,2.690277,6.07005,3162.291427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,BRA,Brazil,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Brazil,BRA,2016.0,2.358923,4.176369,206163008.0,,,,,6.07005,3162.291427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,BRA,Brazil,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Brazil,BRA,2016.0,0.205391,1.106988,0.275301,6.139401,1.05831,3.304643,2.690277,6.07005,3162.291427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,BRA,Brazil,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Brazil,BRA,2016.0,2.358923,4.176369,206163008.0,,,,,6.07005,3162.291427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,BRA,Brazil,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Brazil,BRA,2016.0,0.205391,1.106988,0.275301,6.139401,1.05831,3.304643,2.690277,6.07005,3162.291427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,BRA,Brazil,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Brazil,BRA,2016.0,2.358923,4.176369,206163008.0,,,,,6.07005,3162.291427
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Bulgaria,BGR,2016.0,0.202151,0.630543,0.200733,3.587363,0.700731,2.53995,1.82731,9.373284,2411.676057
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Bulgaria,BGR,2016.0,2.011987,3.008566,7152000.0,,,,,9.373284,2411.676057
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Bulgaria,BGR,2016.0,0.202151,0.630543,0.200733,3.587363,0.700731,2.53995,1.82731,9.373284,2411.676057
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Bulgaria,BGR,2016.0,2.011987,3.008566,7152000.0,,,,,9.373284,2411.676057
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Bulgaria,BGR,2016.0,0.202151,0.630543,0.200733,3.587363,0.700731,2.53995,1.82731,9.373284,2411.676057
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,EUR,Europe,Country,BGR,Bulgaria,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Bulgaria,BGR,2016.0,2.011987,3.008566,7152000.0,,,,,9.373284,2411.676057
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Burkina Faso,BFA,2016.0,0.164359,0.621511,0.111911,2.897006,0.439596,3.668645,0.998971,13.294974,3638.649141
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Burkina Faso,BFA,2016.0,3.022022,4.224991,18646000.0,,,,,13.294974,3638.649141
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Burkina Faso,BFA,2016.0,0.164359,0.621511,0.111911,2.897006,0.439596,3.668645,0.998971,13.294974,3638.649141
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Burkina Faso,BFA,2016.0,3.022022,4.224991,18646000.0,,,,,13.294974,3638.649141
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Burkina Faso,BFA,2016.0,0.164359,0.621511,0.111911,2.897006,0.439596,3.668645,0.998971,13.294974,3638.649141
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Burkina Faso,BFA,2016.0,3.022022,4.224991,18646000.0,,,,,13.294974,3638.649141
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BDI,Burundi,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Burundi,BDI,2016.0,0.154068,0.612604,0.090019,3.579564,0.498925,3.720813,1.572661,12.673712,3647.046299
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BDI,Burundi,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Burundi,BDI,2016.0,3.119818,4.327911,10488000.0,,,,,12.673712,3647.046299
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BDI,Burundi,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Burundi,BDI,2016.0,0.154068,0.612604,0.090019,3.579564,0.498925,3.720813,1.572661,12.673712,3647.046299
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,BDI,Burundi,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Burundi,BDI,2016.0,3.119818,4.327911,10488000.0,,,,,12.673712,3647.046299
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Cote d'Ivoire,CIV,2016.0,0.169549,0.619635,0.133961,2.874424,0.503819,3.315851,1.012047,14.08199,3263.866297
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Cote d'Ivoire,CIV,2016.0,2.731594,3.957075,23823000.0,,,,,14.08199,3263.866297
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Cote d'Ivoire,CIV,2016.0,0.169549,0.619635,0.133961,2.874424,0.503819,3.315851,1.012047,14.08199,3263.866297
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Cote d'Ivoire,CIV,2016.0,2.731594,3.957075,23823000.0,,,,,14.08199,3263.866297
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Cote d'Ivoire,CIV,2016.0,0.169549,0.619635,0.133961,2.874424,0.503819,3.315851,1.012047,14.08199,3263.866297
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Cote d'Ivoire,CIV,2016.0,2.731594,3.957075,23823000.0,,,,,14.08199,3263.866297
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Cambodia,KHM,2016.0,0.207427,0.509593,0.106761,3.288523,0.566947,3.096661,0.842034,4.590874,3037.09695
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Cambodia,KHM,2016.0,2.584554,3.52009,15766000.0,,,,,4.590874,3037.09695
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Cambodia,KHM,2016.0,0.207427,0.509593,0.106761,3.288523,0.566947,3.096661,0.842034,4.590874,3037.09695
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Cambodia,KHM,2016.0,2.584554,3.52009,15766000.0,,,,,4.590874,3037.09695
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Cambodia,KHM,2016.0,0.207427,0.509593,0.106761,3.288523,0.566947,3.096661,0.842034,4.590874,3037.09695
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Cambodia,KHM,2016.0,2.584554,3.52009,15766000.0,,,,,4.590874,3037.09695
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Central African Republic,CAF,2016.0,0.148908,0.592882,0.089696,3.247573,0.514695,4.212623,1.41206,17.053898,4174.50144
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Central African Republic,CAF,2016.0,3.750949,4.656604,4538000.0,,,,,17.053898,4174.50144
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Central African Republic,CAF,2016.0,0.148908,0.592882,0.089696,3.247573,0.514695,4.212623,1.41206,17.053898,4174.50144
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Central African Republic,CAF,2016.0,3.750949,4.656604,4538000.0,,,,,17.053898,4174.50144
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Central African Republic,CAF,2016.0,0.148908,0.592882,0.089696,3.247573,0.514695,4.212623,1.41206,17.053898,4174.50144
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AFR,Africa,Country,CAF,Central African Republic,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Central African Republic,CAF,2016.0,3.750949,4.656604,4538000.0,,,,,17.053898,4174.50144
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CHL,Chile,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Chile,CHL,2016.0,0.201113,0.790094,0.411006,6.273138,1.247607,4.046124,2.444073,10.147604,3710.982579
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CHL,Chile,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Chile,CHL,2016.0,3.004905,5.029809,18209000.0,,,,,10.147604,3710.982579
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CHL,Chile,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Chile,CHL,2016.0,0.201113,0.790094,0.411006,6.273138,1.247607,4.046124,2.444073,10.147604,3710.982579
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CHL,Chile,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Chile,CHL,2016.0,3.004905,5.029809,18209000.0,,,,,10.147604,3710.982579
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CHL,Chile,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Chile,CHL,2016.0,0.201113,0.790094,0.411006,6.273138,1.247607,4.046124,2.444073,10.147604,3710.982579
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,CHL,Chile,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Chile,CHL,2016.0,3.004905,5.029809,18209000.0,,,,,10.147604,3710.982579
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,CHN,China,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,China,CHN,2016.0,0.336981,0.321949,0.155511,3.049823,1.094714,3.332592,1.227793,7.255174,3136.095377
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,CHN,China,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,China,CHN,2016.0,2.581094,4.069917,1414049024.0,,,,,7.255174,3136.095377
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,CHN,China,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,China,CHN,2016.0,0.336981,0.321949,0.155511,3.049823,1.094714,3.332592,1.227793,7.255174,3136.095377
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,CHN,China,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,China,CHN,2016.0,2.581094,4.069917,1414049024.0,,,,,7.255174,3136.095377
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,CHN,China,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,China,CHN,2016.0,0.336981,0.321949,0.155511,3.049823,1.094714,3.332592,1.227793,7.255174,3136.095377
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,CHN,China,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,China,CHN,2016.0,2.581094,4.069917,1414049024.0,,,,,7.255174,3136.095377
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,COL,Colombia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Colombia,COL,2016.0,0.206535,0.768184,0.256028,2.513075,1.087434,2.194091,1.760478,5.540308,2072.534268
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,COL,Colombia,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Colombia,COL,2016.0,2.02418,2.348094,48175000.0,,,,,5.540308,2072.534268
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,COL,Colombia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Colombia,COL,2016.0,0.206535,0.768184,0.256028,2.513075,1.087434,2.194091,1.760478,5.540308,2072.534268
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,COL,Colombia,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Colombia,COL,2016.0,2.02418,2.348094,48175000.0,,,,,5.540308,2072.534268
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,COL,Colombia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Colombia,COL,2016.0,0.206535,0.768184,0.256028,2.513075,1.087434,2.194091,1.760478,5.540308,2072.534268
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,AMR,Americas,Country,COL,Colombia,Year,2016,False,Beverage Types,Wine,ALCOHOLTYPE_SA_WINE,No,823.0,EN,2018-09-03T04:00:00.000Z,Colombia,COL,2016.0,2.02418,2.348094,48175000.0,,,,,5.540308,2072.534268
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,False,Beverage Types,Beer,ALCOHOLTYPE_SA_BEER,No,823.0,EN,2018-09-03T04:00:00.000Z,Cook Islands,COK,2016.0,,,18000.0,,,,,,
SA_0000001802,Monopoly on wholesale /distribution of alcoholic beverages,text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,False,Beverage Types,Spirits,ALCOHOLTYPE_SA_SPIRITS,No,823.0,EN,2018-09-03T04:00:00.000Z,Cook Islands,COK,2016.0,,,18000.0,,,,,,
